tip_id,channel_id,channel_name,channel_slug,created_at,event_date,description,odds,stake,status,profit_loss,partial_percentage
cf0cd7a8-fb1f-4ee1-8a3a-4c15496ccbad,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-02-21T07:08:06.105764+00:00,"Jogo 272 - Ano passado - Copa del Rey",3.07,1,red,-1,100
07ebdf76-4ae1-413f-b69d-e16e9b9eb5d5,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-07T10:08:10.948389+00:00,"Jogo 274 - Ano passado - Copa del Rey",3.2,2,green,4.4,100
f67d9da8-b771-4d02-8bce-725a8dfe4848,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-10T03:56:28.770886+00:00,"Jogo 267 - Ano passado - Copa del Rey",4.05,1,green,3.05,100
03520f2f-caa1-4cb8-bb5b-9343284a5c35,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-10T05:39:00.901964+00:00,"Jogo 270 - Ano passado - Copa del Rey",3.48,5,red,-5,100
06ce9462-a6a9-4c8e-8609-dc554ad9d382,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-12T07:46:09.524255+00:00,"Jogo 277 - Ano passado - Copa del Rey",2.46,3,green,4.38,100
2dfa23e9-dab6-4937-80d1-37cf3826e974,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-13T19:54:22.168647+00:00,"Jogo 290 - Ano passado - Copa del Rey",2.26,5,green,6.3,100
b57695da-5236-4ac8-a430-8865eb0b151a,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-18T11:45:00.501163+00:00,"Jogo 262 - Ano passado - Copa del Rey",4.04,5,red,-5,100
c434d5ea-b10b-40a4-81bb-32cc771ea42d,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-03-23T05:21:18.659774+00:00,"Jogo 266 - Ano passado - Copa del Rey",2.87,1,red,-1,100
5b75e109-a7f6-4297-ac9c-b3787143f53b,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-04-21T13:24:03.917462+00:00,"Jogo 283 - Ano passado - Copa del Rey",3.14,3,green,6.42,100
2df0592c-98c0-494d-940b-dbe573c5b0a6,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-04-26T02:29:39.33278+00:00,"Jogo 257 - Ano passado - Copa del Rey",2.21,1,red,-1,100
3570659a-4fdc-4ad3-8367-024671de90a8,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-04-30T05:09:04.271728+00:00,"Jogo 289 - Ano passado - Copa del Rey",3.35,1,red,-1,100
aa69d19d-cb0a-4226-8421-bed93ba19b51,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-05-01T19:06:37.606836+00:00,"Jogo 255 - Ano passado - Copa del Rey",2.61,3,green,4.83,100
7d014ca8-2c8b-48e8-99a0-8b541edb6344,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-05-14T06:10:03.341259+00:00,"Jogo 275 - Ano passado - Copa del Rey",4.4,2,green,6.8,100
c64e57e2-af38-4d90-a1d2-e1c9508ed72a,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-05-23T06:29:41.921156+00:00,"Jogo 269 - Ano passado - Copa del Rey",3.32,4,red,-4,100
ca0d4612-bee8-4c07-824f-fce41d23f941,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-10T04:47:26.128651+00:00,"Jogo 286 - Ano passado - Copa del Rey",3.27,3,green,6.81,100
6cb3946f-5099-42e3-adcd-a5f2d4ef9d31,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-15T08:49:09.532682+00:00,"Jogo 263 - Ano passado - Copa del Rey",3.26,5,green,11.3,100
2fdeb574-8ecc-455e-b6bb-b2f47882a2f2,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-17T12:59:07.454122+00:00,"Jogo 284 - Ano passado - Copa del Rey",2.09,4,green,4.36,100
7630bd52-2f1a-450c-ace2-73f0b35088be,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-23T04:41:01.85219+00:00,"Jogo 268 - Ano passado - Copa del Rey",3.04,1,green,2.04,100
f98c081c-3a0d-4da7-87a5-d2d553a382a6,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-26T21:08:05.054629+00:00,"Jogo 252 - Ano passado - Copa del Rey",1.84,1,red,-1,100
196795b8-45fd-4691-b8a1-02b761e0c80a,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-06-30T14:20:04.609593+00:00,"Jogo 281 - Ano passado - Copa del Rey",2.92,4,red,-4,100
61d7dae9-550c-4b11-a3f7-5a209edf392b,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:50.775475+00:00,2025-07-03T11:21:32.045456+00:00,"Jogo 276 - Ano passado - Copa del Rey",3.9,1,red,-1,100
a6304a48-2207-4f10-9848-9ef8f0ccbbe4,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-06T17:42:14.506126+00:00,"Jogo 119 - Mês passado - Bundesliga",2.04,1,green,1.04,100
0073dca2-9ef6-4f8a-8f45-e13dd6fc9cdc,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-08T11:29:26.839084+00:00,"Jogo 112 - Mês passado - Bundesliga",4.03,3,red,-3,100
268c99ef-1073-4a47-b898-1520d8542144,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-09T09:13:02.374421+00:00,"Jogo 117 - Mês passado - Bundesliga",1.7,1,red,-1,100
a939b719-0379-49b6-b49c-49aebc3424f0,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-09T10:52:59.214153+00:00,"Jogo 124 - Mês passado - Bundesliga",1.93,3,red,-3,100
78d3bc7e-a87c-40fd-a20e-be4f777417f5,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-10T13:40:54.573205+00:00,"Jogo 106 - Mês passado - Bundesliga",2.83,2,green,3.66,100
8a5b1a43-d6fa-424d-8c75-f2593ba0d5f5,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-10T19:21:02.453691+00:00,"Jogo 113 - Mês passado - Bundesliga",3.3,3,red,-3,100
eefee35c-e576-47f7-9fa7-c16567d6238a,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-12T05:20:14.725259+00:00,"Jogo 110 - Mês passado - Bundesliga",2,1,void,0,100
4cf83766-f8ec-4d7e-9e0b-ad951648155f,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-13T10:52:45.80861+00:00,"Jogo 111 - Mês passado - Bundesliga",2.29,2,green,2.58,100
1e7b6768-21d0-4e46-9c2b-8564e397d569,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-13T15:45:00.484849+00:00,"Jogo 118 - Mês passado - Bundesliga",3.93,1,red,-1,100
02f04470-4efe-4989-82d1-0d6568b25dc7,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-15T08:13:27.522182+00:00,"Jogo 120 - Mês passado - Bundesliga",2.33,1,green,1.33,100
febda1b5-2387-4b9c-80a1-193b3c8f7c6e,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-15T23:34:41.469603+00:00,"Jogo 125 - Mês passado - Bundesliga",1.88,3,green,2.64,100
99bd2336-ecd6-4abc-abe5-75f22a14b547,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-16T23:53:18.11455+00:00,"Jogo 123 - Mês passado - Bundesliga",4.19,2,red,-2,100
8339cf08-2fca-4a7b-a849-9a38e2f22b42,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-17T13:12:50.029701+00:00,"Jogo 116 - Mês passado - Bundesliga",3.3,2,green,4.6,100
0544a0fa-26ff-4209-af9d-1ab6d8732ee9,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-18T01:11:35.052416+00:00,"Jogo 115 - Mês passado - Bundesliga",3.15,3,red,-3,100
8d062d84-19a5-44af-a5e5-10a53039e9cc,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-18T05:22:57.3698+00:00,"Jogo 109 - Mês passado - Bundesliga",1.72,2,green,1.44,100
b02811de-957d-4a51-b44f-f3e7259b173a,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-21T16:33:43.170609+00:00,"Jogo 107 - Mês passado - Bundesliga",3.64,2,red,-2,100
07910ae9-0dca-49e6-adeb-6a9602c5f985,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-21T17:37:42.109711+00:00,"Jogo 114 - Mês passado - Bundesliga",3.69,3,red,-3,100
a2ca303d-21bb-4196-9897-919ab91eb38d,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-23T18:07:02.217291+00:00,"Jogo 121 - Mês passado - Bundesliga",4.3,3,red,-3,100
164db035-7bec-4a04-a849-90d3d111a4d3,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-23T23:01:23.556871+00:00,"Jogo 108 - Mês passado - Bundesliga",2.03,2,red,-2,100
f4369660-4123-4baf-8dbe-7a913fd2c0cb,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:30.727811+00:00,2025-07-25T03:07:45.623864+00:00,"Jogo 122 - Mês passado - Bundesliga",4.04,1,red,-1,100
f1a6d308-e9c6-45b2-973a-261c719e53f7,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-28T15:50:06.461129+00:00,"Jogo 28 - Últimos 7 dias - La Liga",3.55,1,red,-1,100
b3c352d2-a165-4810-8aaf-9e6f0389aeb6,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-28T16:24:28.374607+00:00,"Jogo 35 - Últimos 7 dias - La Liga",2.16,1,green,1.16,100
2e4e6b66-6537-4235-bec2-b084d6f88eda,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-29T12:02:03.968184+00:00,"Jogo 34 - Últimos 7 dias - La Liga",2.45,1,green,1.45,100
0d31efb7-4cd0-40bd-ac59-536f3caacbb8,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-29T19:15:15.631955+00:00,"Jogo 26 - Últimos 7 dias - La Liga",1.58,1,green,0.58,100
bb5d6b3c-598c-4c89-80f6-b5b4737f6e82,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-30T14:23:19.784887+00:00,"Jogo 27 - Últimos 7 dias - La Liga",3.96,1,red,-1,100
c07d932a-9dfa-4810-894c-df7cd75ab5f1,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-07-31T23:13:11.155584+00:00,"Jogo 32 - Últimos 7 dias - La Liga",1.73,1,red,-1,100
a019550b-f65d-446c-9138-ffc97412f526,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-08-02T03:14:34.098218+00:00,"Jogo 30 - Últimos 7 dias - La Liga",2,1,red,-1,100
fab2248a-f850-48e7-b034-5206d22a1157,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-08-04T03:45:28.982819+00:00,"Jogo 33 - Últimos 7 dias - La Liga",1.78,1,red,-1,100
e0637d02-efa5-4863-a262-53f219af934f,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-08-04T05:14:06.006897+00:00,"Jogo 31 - Últimos 7 dias - La Liga",3.2,1,green,2.2,100
e80b799b-679b-486a-b257-7e7c8b2bc331,3,Arbitragem Tênis ATP,arbitragem-tenis-atp,2025-08-04T12:24:10.515027+00:00,2025-08-04T12:00:32.461427+00:00,"Jogo 29 - Últimos 7 dias - La Liga",2.96,1,red,-1,100
a279453a-2951-40df-9527-5b289ccc1920,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2023-10-14T03:36:05.58605+00:00,"Jogo 402 - Histórico - FA Cup",3.46,2,green,4.92,100
5b44928b-ceb0-46ca-a638-98e174a011c5,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2023-12-15T19:52:39.171138+00:00,"Jogo 406 - Histórico - FA Cup",2.09,2,green,2.18,100
2488dc8e-c0bc-44ef-9bae-b8185f946022,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-01-17T13:06:34.417715+00:00,"Jogo 408 - Histórico - FA Cup",3.22,2,green,4.44,100
d0fe0e8c-316b-49e2-929a-831519b4d154,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-01-19T09:15:53.425688+00:00,"Jogo 405 - Histórico - FA Cup",4.82,3,green,11.46,100
ea866697-d6a3-43e3-8924-3d4c6c9fbe05,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-01-20T16:48:48.357938+00:00,"Jogo 401 - Histórico - FA Cup",2.12,1,green,1.12,100
d644fc26-a696-473d-a4ee-f75525844caa,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-03-21T17:28:39.171787+00:00,"Jogo 400 - Histórico - FA Cup",4.29,3,green,9.87,100
982449a8-7723-4369-a7c3-c28484b1cff2,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-04-08T18:02:03.250435+00:00,"Jogo 404 - Histórico - FA Cup",1.9,3,red,-3,100
8f268741-9642-4e9a-9bd9-9c7e591b9d88,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-05-01T10:07:50.050109+00:00,"Jogo 407 - Histórico - FA Cup",3.97,3,green,8.91,100
74558637-b384-4e52-a596-131b2788fd17,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:25:10.933256+00:00,2024-08-02T16:41:50.85877+00:00,"Jogo 403 - Histórico - FA Cup",3.87,3,green,8.61,100
a88f5bb8-4936-4c51-bbe1-e9d7f9d5da22,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-08-17T20:17:37.308866+00:00,"Jogo 312 - Ano passado - Conference League",3.44,3,red,-3,100
72e2d2ae-a2f1-4d82-8765-8781cdd66d95,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-09-06T09:42:03.655854+00:00,"Jogo 311 - Ano passado - Conference League",2.58,5,green,7.9,100
550b3927-dc8d-405a-bc25-bcd6e4df0540,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-09-13T21:32:51.065098+00:00,"Jogo 297 - Ano passado - Conference League",4.19,5,red,-5,100
27b1d047-893c-448d-be36-8e4d518cdc84,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-10-02T21:57:24.165558+00:00,"Jogo 292 - Ano passado - Conference League",2.54,3,red,-3,100
8b8a1af0-44d8-4dea-a222-18010fd9fef6,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-10-15T05:28:13.279531+00:00,"Jogo 295 - Ano passado - Conference League",3.84,2,green,5.68,100
83cc6305-84d4-4252-9f9f-16de26630b67,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-10-18T01:34:13.620844+00:00,"Jogo 306 - Ano passado - Conference League",1.7,5,red,-5,100
544be35a-2d2e-49bd-900e-1e74fbc23078,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-10-23T04:59:55.38214+00:00,"Jogo 296 - Ano passado - Conference League",3.9,1,red,-1,100
cbca0ad3-d88a-4ac0-87fd-ea851d1401ee,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-11-08T21:19:46.414172+00:00,"Jogo 301 - Ano passado - Conference League",2.97,1,red,-1,100
f264a220-01db-4ba1-a769-b922c70249ad,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-11-17T06:42:51.152873+00:00,"Jogo 320 - Ano passado - Conference League",3.72,2,red,-2,100
7d7d2727-8583-48e9-a0b2-25334eb92198,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-11-18T01:31:19.066177+00:00,"Jogo 303 - Ano passado - Conference League",4.47,3,green,10.41,100
c356cc73-f278-41bc-b8f3-756bcebef5e1,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-11-18T03:03:00.503174+00:00,"Jogo 317 - Ano passado - Conference League",4.15,5,red,-5,100
6cd5558c-1aea-484d-b1ae-9cd9ec9771d5,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-11-29T04:51:08.425095+00:00,"Jogo 294 - Ano passado - Conference League",2.49,4,green,5.96,100
062302a5-7266-4f50-a35e-ee9025e477ac,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-12-07T03:13:17.31712+00:00,"Jogo 316 - Ano passado - Conference League",4.15,1,red,-1,100
1e10d76f-de56-4463-a3f3-33de5e03d4ae,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-12-17T20:55:21.446407+00:00,"Jogo 291 - Ano passado - Conference League",1.84,2,red,-2,100
0320346d-2999-4259-a19e-3496c3770210,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2024-12-24T18:28:49.765013+00:00,"Jogo 315 - Ano passado - Conference League",3.94,4,red,-4,100
89adcc68-22ca-454d-9c4b-04b0eafe10a2,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-02-06T15:03:37.953795+00:00,"Jogo 302 - Ano passado - Conference League",2.44,2,red,-2,100
5a8c7ad9-3c37-4f8e-a6c7-4db12a144645,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-02-08T08:42:32.424111+00:00,"Jogo 310 - Ano passado - Conference League",2.18,1,green,1.18,100
47a7b237-2adc-4096-9b99-1f1aff8749c2,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-02-15T04:07:46.956745+00:00,"Jogo 309 - Ano passado - Conference League",4.13,4,green,12.52,100
c9475aa2-9730-4129-a9d9-e565ca50ef2e,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-03-27T11:00:44.436932+00:00,"Jogo 293 - Ano passado - Conference League",1.81,2,void,0,100
73df79e8-a617-483b-bfdb-b152d749a764,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-05-02T18:20:01.143149+00:00,"Jogo 318 - Ano passado - Conference League",2.2,5,green,6,100
f859fe6c-8dac-47c6-a82f-3d8757504697,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-05-15T07:29:25.288136+00:00,"Jogo 300 - Ano passado - Conference League",2.88,4,green,7.52,100
44981d4d-4945-4d6d-85ff-75c0997a52b4,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-05-18T06:40:30.154395+00:00,"Jogo 299 - Ano passado - Conference League",2.72,5,red,-5,100
68c86683-a765-4d73-9244-91e44ec2e7bf,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-05-18T15:29:13.853148+00:00,"Jogo 313 - Ano passado - Conference League",2.07,5,green,5.35,100
4d1ebfe0-56a2-4439-81dd-b9592095d1a1,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-01T10:18:16.422991+00:00,"Jogo 319 - Ano passado - Conference League",3.38,4,red,-4,100
b36d275f-9c9a-4bdb-966b-89bfcd5be417,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-07T12:33:02.653401+00:00,"Jogo 314 - Ano passado - Conference League",3.79,5,green,13.95,100
99a073f6-8a2f-4114-a2ab-c34793bc6328,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-11T21:46:56.43356+00:00,"Jogo 298 - Ano passado - Conference League",2.6,1,green,1.6,100
04c27796-4b62-49d6-a0b7-dc718d52d909,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-17T10:48:19.568964+00:00,"Jogo 308 - Ano passado - Conference League",4.19,1,green,3.19,100
faa28a87-db22-4bfa-ba09-967828ab9337,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-21T09:42:47.948339+00:00,"Jogo 305 - Ano passado - Conference League",4.12,2,void,0,100
ba8fdb78-2b4d-41ec-83ee-526aef58a415,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-06-29T00:13:46.286999+00:00,"Jogo 304 - Ano passado - Conference League",2.02,3,green,3.06,100
d6760552-c09c-44cb-bb45-a28db6637c51,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:50.775475+00:00,2025-07-01T03:34:49.027425+00:00,"Jogo 307 - Ano passado - Conference League",3.87,3,green,8.61,100
a147fe12-518d-4de6-b5a6-c2015d9f50d4,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-05T19:14:39.928584+00:00,"Jogo 129 - Mês passado - Europa League",1.84,3,red,-3,100
e9dd6c6a-0540-43c1-82f7-0eaa702f6298,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-10T06:39:27.997365+00:00,"Jogo 127 - Mês passado - Europa League",3.76,3,green,8.28,100
6361780a-f009-4f26-9f0c-60f43705d9e5,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-11T01:15:52.472492+00:00,"Jogo 132 - Mês passado - Europa League",3.28,2,red,-2,100
bb25b068-a2c9-455d-9ab2-385fad70b192,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-11T15:56:01.201498+00:00,"Jogo 126 - Mês passado - Europa League",3,1,red,-1,100
d2c3659f-3f52-4af3-8939-d0bba4d3dd59,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-12T00:03:08.86139+00:00,"Jogo 131 - Mês passado - Europa League",1.81,2,green,1.62,100
2dcb8cdd-1e09-4cc0-96d3-019e28f4b54d,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-14T15:29:33.701725+00:00,"Jogo 137 - Mês passado - Europa League",2.98,2,red,-2,100
ceb1900e-6f37-42cb-b6a6-0777b725d823,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-15T10:11:53.656393+00:00,"Jogo 134 - Mês passado - Europa League",2.02,2,green,2.04,100
657dee2f-864e-449f-af22-9f4618591037,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-16T16:42:17.968011+00:00,"Jogo 128 - Mês passado - Europa League",1.67,2,green,1.34,100
82657efd-fcb6-46d3-b9c2-e2fd5c0a3062,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-19T23:38:22.954032+00:00,"Jogo 136 - Mês passado - Europa League",2.81,3,green,5.43,100
3e26b03b-b936-45a9-8332-01672159b928,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-20T02:01:18.920882+00:00,"Jogo 135 - Mês passado - Europa League",1.71,2,red,-2,100
3a7e3b13-5071-43b5-86ba-7d7db99f7ea1,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-20T11:22:46.331559+00:00,"Jogo 133 - Mês passado - Europa League",2.05,1,green,1.05,100
a7f4d0cc-7b1a-4623-a977-f23bc1b25da0,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-23T05:39:27.64338+00:00,"Jogo 139 - Mês passado - Europa League",2.48,2,red,-2,100
06e98a7f-abc7-4f7f-9b4b-b1bc1fb3d1f2,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-23T18:56:04.235428+00:00,"Jogo 140 - Mês passado - Europa League",2.39,3,red,-3,100
ef876adb-8a21-4dce-89db-e65c464d05c1,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-24T19:24:00.179442+00:00,"Jogo 130 - Mês passado - Europa League",1.67,1,void,0,100
27b13c04-919d-4b99-86be-80407cd7a51f,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:30.727811+00:00,2025-07-26T02:07:59.952124+00:00,"Jogo 138 - Mês passado - Europa League",3,1,red,-1,100
61f810a1-d74c-4ba7-9184-a785cdc4ecf6,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:10.515027+00:00,2025-07-29T08:31:51.60383+00:00,"Jogo 47 - Últimos 7 dias - Champions League",1.62,1,green,0.62,100
16deb660-94ac-48d4-b97e-6279ae0d74d4,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:10.515027+00:00,2025-07-29T10:10:09.586932+00:00,"Jogo 43 - Últimos 7 dias - Champions League",3.47,1,green,2.47,100
53be1c3d-02db-4c47-86c0-d35c8368e4a4,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:10.515027+00:00,2025-07-29T16:14:51.506258+00:00,"Jogo 45 - Últimos 7 dias - Champions League",1.74,1,green,0.74,100
28dd243c-bb96-418a-82e9-6aef433d274e,4,NFL Underdogs System,nfl-underdogs-system,2025-08-04T12:24:10.515027+00:00,2025-07-29T21:35:26.244482+00:00,"Jogo 46 - Últimos 7 dias - Champions League",2.18,1,red,-1,100
